group_id,experiment,role,machine_id,pi_model,architecture,hostname,data_kind,mode,scheme,n,implementation,source,network_kind,memory_limit_mib,pressure_mib,dataset_identity,profile,workload_seed,queries,warmup,n_trials,duplicate_trials_excluded,conflicting_trials_excluded,warnings,accept_median_ms_count,accept_median_ms_max,accept_median_ms_median,accept_median_ms_min,accepted_count,accepted_max,accepted_median,accepted_min,baseline_rss_bytes_count,baseline_rss_bytes_max,baseline_rss_bytes_median,baseline_rss_bytes_min,canonical_envelope_overhead_bytes_count,canonical_envelope_overhead_bytes_max,canonical_envelope_overhead_bytes_median,canonical_envelope_overhead_bytes_min,certificate_bytes_count,certificate_bytes_max,certificate_bytes_median,certificate_bytes_min,cpu_ms_per_query_count,cpu_ms_per_query_max,cpu_ms_per_query_median,cpu_ms_per_query_min,descriptor_serialized_bytes_count,descriptor_serialized_bytes_max,descriptor_serialized_bytes_median,descriptor_serialized_bytes_min,mean_json_body_bytes_count,mean_json_body_bytes_max,mean_json_body_bytes_median,mean_json_body_bytes_min,measured_duration_seconds_count,measured_duration_seconds_max,measured_duration_seconds_median,measured_duration_seconds_min,median_ms_count,median_ms_max,median_ms_median,median_ms_min,memory_limit_mib_count,memory_limit_mib_max,memory_limit_mib_median,memory_limit_mib_min,n_count,n_max,n_median,n_min,n_prime_count,n_prime_max,n_prime_median,n_prime_min,operational_total_bytes_count,operational_total_bytes_max,operational_total_bytes_median,operational_total_bytes_min,p95_ms_count,p95_ms_max,p95_ms_median,p95_ms_min,p99_ms_count,p99_ms_max,p99_ms_median,p99_ms_min,paper_descriptor_bytes_count,paper_descriptor_bytes_max,paper_descriptor_bytes_median,paper_descriptor_bytes_min,payload_read_bytes_per_query_count,payload_read_bytes_per_query_max,payload_read_bytes_per_query_median,payload_read_bytes_per_query_min,peak_rss_bytes_count,peak_rss_bytes_max,peak_rss_bytes_median,peak_rss_bytes_min,pressure_buffer_bytes_count,pressure_buffer_bytes_max,pressure_buffer_bytes_median,pressure_buffer_bytes_min,provider_allocated_bytes_count,provider_allocated_bytes_max,provider_allocated_bytes_median,provider_allocated_bytes_min,provider_cpu_ms_per_query_count,provider_cpu_ms_per_query_max,provider_cpu_ms_per_query_median,provider_cpu_ms_per_query_min,provider_file_count_count,provider_file_count_max,provider_file_count_median,provider_file_count_min,provider_internal_cached_support_bytes_count,provider_internal_cached_support_bytes_max,provider_internal_cached_support_bytes_median,provider_internal_cached_support_bytes_min,provider_payload_bytes_count,provider_payload_bytes_max,provider_payload_bytes_median,provider_payload_bytes_min,provider_support_bytes_count,provider_support_bytes_max,provider_support_bytes_median,provider_support_bytes_min,provider_total_bytes_count,provider_total_bytes_max,provider_total_bytes_median,provider_total_bytes_min,queries_count,queries_max,queries_median,queries_min,raw_opaque_payload_bytes_count,raw_opaque_payload_bytes_max,raw_opaque_payload_bytes_median,raw_opaque_payload_bytes_min,rss_bytes_count,rss_bytes_max,rss_bytes_median,rss_bytes_min,setup_allocated_bytes_count,setup_allocated_bytes_max,setup_allocated_bytes_median,setup_allocated_bytes_min,setup_file_count_count,setup_file_count_max,setup_file_count_median,setup_file_count_min,setup_payload_bytes_count,setup_payload_bytes_max,setup_payload_bytes_median,setup_payload_bytes_min,setup_signing_key_bytes_count,setup_signing_key_bytes_max,setup_signing_key_bytes_median,setup_signing_key_bytes_min,setup_support_bytes_count,setup_support_bytes_max,setup_support_bytes_median,setup_support_bytes_min,setup_total_bytes_count,setup_total_bytes_max,setup_total_bytes_median,setup_total_bytes_min,support_metadata_bytes_count,support_metadata_bytes_max,support_metadata_bytes_median,support_metadata_bytes_min,support_read_bytes_per_query_count,support_read_bytes_per_query_max,support_read_bytes_per_query_median,support_read_bytes_per_query_min,total_materialized_bytes_count,total_materialized_bytes_max,total_materialized_bytes_median,total_materialized_bytes_min,verifier_allocated_bytes_count,verifier_allocated_bytes_max,verifier_allocated_bytes_median,verifier_allocated_bytes_min,verifier_file_count_count,verifier_file_count_max,verifier_file_count_median,verifier_file_count_min,verifier_payload_bytes_count,verifier_payload_bytes_max,verifier_payload_bytes_median,verifier_payload_bytes_min,verifier_support_bytes_count,verifier_support_bytes_max,verifier_support_bytes_median,verifier_support_bytes_min,verifier_total_bytes_count,verifier_total_bytes_max,verifier_total_bytes_median,verifier_total_bytes_min,witness_generate_median_ms_count,witness_generate_median_ms_max,witness_generate_median_ms_median,witness_generate_median_ms_min
90010f77c6aa9ed5,archive_retrieval,hpc,fd4458b75367f59ff7c09494ea573e5e7a5263a2584218cc99f37f023a3aa2d8,,x86_64,ltu-hpc-2.latrobe.edu.au,ethereum_rpc_finalized_json,archive,,69,persistent_adapter_original_crypto,archive_disk,unspecified,0,0,selected_payload_sha256:b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,paper,2026,200,20,5,0,0,[],5,3.5735330000000003,3.5259495000000003,3.402758,5,200,200,200,5,22822912,22691840,22441984,,,,,,,,,5,3.797327,3.754618335,3.59991764,,,,,5,0,0,0,5,2.532928389,2.48623456,2.449431584,5,12.199731,11.9927835,11.8589645,5,0,0,0,,,,,,,,,,,,,5,18.00804475,17.76365,17.31431825,5,18.39837227,18.25455318,17.788427889999998,,,,,,,,,5,149549056,148742144,146903040,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,200,200,200,,,,,5,28504064,26898432,25128960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970b5dae326a9be,local,hpc,fd4458b75367f59ff7c09494ea573e5e7a5263a2584218cc99f37f023a3aa2d8,,x86_64,ltu-hpc-2.latrobe.edu.au,ethereum_rpc_finalized_json,archive,,69,persistent_adapter_original_crypto,pool,unspecified,0,0,selected_payload_sha256:b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,paper,2026,200,20,5,0,0,[],5,3.6222695,3.555568,3.254248,5,200,200,200,5,22978560,22949888,22925312,,,,,,,,,5,3.852749215,3.8007845299999996,3.5461123199999998,,,,,5,0,0,0,5,1.355381432,1.332128516,1.26986812,5,3.62315,3.5563255,3.2550075,5,0,0,0,,,,,,,,,,,,,5,7.53252405,7.32551665,6.6846478,5,7.63656161,7.391949099999999,6.73886743,,,,,,,,,5,149549056,148742144,146903040,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,200,200,200,,,,,5,28155904,25989120,25804800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b0cb4a8d3cdf4cd,local,hpc,fd4458b75367f59ff7c09494ea573e5e7a5263a2584218cc99f37f023a3aa2d8,,x86_64,ltu-hpc-2.latrobe.edu.au,ethereum_rpc_finalized_json,ext_cached,,69,persistent_adapter_original_crypto,pool,unspecified,0,0,selected_payload_sha256:b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,paper,2026,200,20,5,0,0,[],5,3.6381185,3.5714319999999997,3.2688745,5,200,200,200,5,23044096,22663168,22437888,,,,,,,,,5,3.85560858,3.823189485,3.5583693849999998,,,,,5,0,0,0,5,1.369425082,1.349722319,1.27479524,5,3.638998,3.5722354999999997,3.269567,5,0,0,0,,,,,,,,,,,,,5,7.5367196,7.3328925,6.71325105,5,7.68325416,7.391487909999999,6.74366973,,,,,,,,,5,149549056,146681856,145305600,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,200,200,200,,,,,5,27971584,26087424,25804800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbcad93f91b7f522,local,hpc,fd4458b75367f59ff7c09494ea573e5e7a5263a2584218cc99f37f023a3aa2d8,,x86_64,ltu-hpc-2.latrobe.edu.au,ethereum_rpc_finalized_json,ext_rebuild,,69,persistent_adapter_original_crypto,pool,unspecified,0,0,selected_payload_sha256:b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,paper,2026,200,20,5,0,0,[],5,3.642398,3.5779680000000003,3.25276,5,200,200,200,5,22851584,22515712,22429696,,,,,,,,,5,3.842900505,3.8159297999999997,3.5520771,,,,,5,0,0,0,5,1.345555048,1.327199497,1.266832429,5,3.643252,3.5787075,3.253559,5,0,0,0,,,,,,,,,,,,,5,7.48898635,7.26656865,6.662880349999999,5,7.5517201799999985,7.36172261,6.74144728,,,,,,,,,5,149549056,148742144,146681856,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,200,200,200,,,,,5,28348416,26038272,25559040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e09d8fe9ce11115,local,hpc,fd4458b75367f59ff7c09494ea573e5e7a5263a2584218cc99f37f023a3aa2d8,,x86_64,ltu-hpc-2.latrobe.edu.au,ethereum_rpc_finalized_json,full,,69,persistent_adapter_original_crypto,pool,unspecified,0,0,selected_payload_sha256:b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,paper,2026,200,20,5,0,0,[],5,3.5858119999999998,3.55802,3.2501485,5,200,200,200,5,22765568,22675456,22446080,,,,,,,,,5,3.82787939,3.818541275,3.5459469,,,,,5,0,0,0,5,1.460516555,1.339828991,1.237960787,5,3.5867265,3.5587835,3.250986,5,0,0,0,,,,,,,,,,,,,5,7.42998715,7.358409549999998,6.669381349999999,5,7.55087788,7.52842433,6.7268731100000005,,,,,,,,,5,149549056,148742144,145305600,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,200,200,200,,,,,5,28102656,26025984,25755648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31b80a21a385152d,local,hpc,fd4458b75367f59ff7c09494ea573e5e7a5263a2584218cc99f37f023a3aa2d8,,x86_64,ltu-hpc-2.latrobe.edu.au,ethereum_rpc_finalized_json,leaf,,69,persistent_adapter_original_crypto,pool,unspecified,0,0,selected_payload_sha256:b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,paper,2026,200,20,5,0,0,[],5,3.762336,3.7406755,3.4157945,5,200,200,200,5,22786048,22691840,22482944,,,,,,,,,5,4.00656194,3.981719815,3.73286484,,,,,5,0,0,0,5,1.388372179,1.367107529,1.311866348,5,3.7637660000000004,3.741376,3.416598,5,0,0,0,,,,,,,,,,,,,5,7.757559549999999,7.3159719,7.146447949999999,5,7.9106289,7.33002527,7.22262791,,,,,,,,,5,149549056,148742144,146681856,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,200,200,200,,,,,5,27648000,25882624,25387008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25ca3b8d1ec9c59d,memory_pressure,hpc,fd4458b75367f59ff7c09494ea573e5e7a5263a2584218cc99f37f023a3aa2d8,,x86_64,ltu-hpc-2.latrobe.edu.au,ethereum_rpc_finalized_json,ext_cached,,69,persistent_adapter_original_crypto,pool,unspecified,256,64,selected_payload_sha256:b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,paper,2026,200,20,5,0,0,[],5,3.584493,3.5627725000000003,3.3150125,5,200,200,200,5,90222592,90124288,89989120,,,,,,,,,5,3.842575515,3.8190202,3.54259374,,,,,5,0,0,0,5,1.344641974,1.336468314,1.259839209,5,3.585209,3.563433,3.315633,5,256,256,256,,,,,,,,,,,,,5,7.5147312,7.2931168,6.670361249999999,5,7.58313116,7.396946499999999,6.72337444,,,,,,,,,5,149549056,146681856,145305600,5,67108864,67108864,67108864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,200,200,200,,,,,5,95510528,93102080,92999680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd54b24b54cdb93e,memory_pressure,hpc,fd4458b75367f59ff7c09494ea573e5e7a5263a2584218cc99f37f023a3aa2d8,,x86_64,ltu-hpc-2.latrobe.edu.au,ethereum_rpc_finalized_json,ext_rebuild,,69,persistent_adapter_original_crypto,pool,unspecified,256,64,selected_payload_sha256:b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,paper,2026,200,20,5,0,0,[],5,3.5930665,3.577681,3.3040155,5,200,200,200,5,90202112,90148864,89944064,,,,,,,,,5,3.84295596,3.81494766,3.548265895,,,,,5,0,0,0,5,1.347787232,1.340153417,1.268061595,5,3.593753,3.5784979999999997,3.3047535000000003,5,256,256,256,,,,,,,,,,,,,5,7.5326084,7.229337649999999,6.67361195,5,7.59777686,7.37646476,6.7377727,,,,,,,,,5,149549056,148742144,146681856,5,67108864,67108864,67108864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,200,200,200,,,,,5,95371264,93257728,92819456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c99d1d97a7571f31,memory_pressure,hpc,fd4458b75367f59ff7c09494ea573e5e7a5263a2584218cc99f37f023a3aa2d8,,x86_64,ltu-hpc-2.latrobe.edu.au,ethereum_rpc_finalized_json,full,,69,persistent_adapter_original_crypto,pool,unspecified,256,64,selected_payload_sha256:b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,paper,2026,200,20,5,0,0,[],5,3.5905035,3.5513205,3.2507859999999997,5,200,200,200,5,90152960,90021888,90021888,,,,,,,,,5,3.823715035,3.8176730099999996,3.555576055,,,,,5,0,0,0,5,1.355780456,1.343168072,1.245763556,5,3.5910335,3.551981,3.2513170000000002,5,256,256,256,,,,,,,,,,,,,5,7.43332385,7.3349177,6.71035295,5,7.52885573,7.495427019999998,6.72422185,,,,,,,,,5,149549056,148742144,145305600,5,67108864,67108864,67108864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,200,200,200,,,,,5,95305728,93167616,92958720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771356060cee1365,memory_pressure,hpc,fd4458b75367f59ff7c09494ea573e5e7a5263a2584218cc99f37f023a3aa2d8,,x86_64,ltu-hpc-2.latrobe.edu.au,ethereum_rpc_finalized_json,leaf,,69,persistent_adapter_original_crypto,pool,unspecified,256,64,selected_payload_sha256:b30fd288c6fd25990944a24194c89dc578c58e3c230cc8ec278c49dc890c3c38,paper,2026,200,20,5,0,0,[],5,3.815592,3.7115725,3.4364904999999997,5,200,200,200,5,90193920,89985024,89874432,,,,,,,,,5,4.00577423,3.967108315,3.75542516,,,,,5,0,0,0,5,1.389463268,1.373597923,1.31899274,5,3.816292,3.7121025000000003,3.4370589999999996,5,256,256,256,,,,,,,,,,,,,5,7.8090166,7.26337915,7.145050499999998,5,7.91228818,7.34219653,7.23386005,,,,,,,,,5,149549056,148742144,146681856,5,67108864,67108864,67108864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,200,200,200,,,,,5,94752768,92991488,92561408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
